persona,source,text,Itemnum,answer
Roman Kreuziger,Athlete,Tends to find fault with others,2,3
Roman Kreuziger,Athlete,Does a thorough job,3,5
Roman Kreuziger,Athlete,"Is depressed, blue",4,1
Roman Kreuziger,Athlete,"Is original, comes up with new ideas",5,4
Roman Kreuziger,Athlete,Is reserved,6,5
Roman Kreuziger,Athlete,Is helpful and unselfish with others,7,4
Roman Kreuziger,Athlete,Can be somewhat careless,8,3
Roman Kreuziger,Athlete,"Is relaxed, handles stress well",9,2
Roman Kreuziger,Athlete,Is curious about many different things,10,3
Roman Kreuziger,Athlete,Is full of energy,11,3
Roman Kreuziger,Athlete,Starts quarrels with others,12,3
Roman Kreuziger,Athlete,Is a reliable worker,13,2
Roman Kreuziger,Athlete,Can be tense,14,1
Roman Kreuziger,Athlete,"Is ingenious, a deep thinker",15,3
Roman Kreuziger,Athlete,Generates a lot of enthusiasm,16,4
Roman Kreuziger,Athlete,Has a forgiving nature,17,4
Roman Kreuziger,Athlete,Tends to be disorganized,18,3
Roman Kreuziger,Athlete,Worries a lot,19,1
Roman Kreuziger,Athlete,Has an active imagination,20,2
Roman Kreuziger,Athlete,Tends to be quiet,21,2
Roman Kreuziger,Athlete,Is generally trusting,22,3
Roman Kreuziger,Athlete,Tends to be lazy,23,4
Roman Kreuziger,Athlete,"Is emotionally stable, not easily upset",24,3
Roman Kreuziger,Athlete,Is inventive,25,3
Roman Kreuziger,Athlete,Has an assertive personality,26,4
Roman Kreuziger,Athlete,Can be cold and aloof,27,2
Roman Kreuziger,Athlete,Perseveres until the task is finished,28,5
Roman Kreuziger,Athlete,Can be moody,29,3
Roman Kreuziger,Athlete,"Values artistic, aesthetic experiences",30,4
Roman Kreuziger,Athlete,"Is sometimes shy, inhibited",31,5
Roman Kreuziger,Athlete,Is considerate and kind to almost everyone,32,5
Roman Kreuziger,Athlete,Does things efficiently,33,4
Roman Kreuziger,Athlete,Remains calm in tense situations,34,3
Roman Kreuziger,Athlete,Prefers work that is routine,35,1
Roman Kreuziger,Athlete,"Is outgoing, sociable",36,3
Roman Kreuziger,Athlete,Is sometimes rude to others,37,4
Roman Kreuziger,Athlete,Makes plans and follows through with them,38,1
Roman Kreuziger,Athlete,Gets nervous easily,39,5
Roman Kreuziger,Athlete,"Likes to reflect, play with ideas",40,1
Roman Kreuziger,Athlete,Has few artistic interests,41,3
Roman Kreuziger,Athlete,Likes to cooperate with others,42,4
Roman Kreuziger,Athlete,Is easily distracted,43,4
Roman Kreuziger,Athlete,"Is sophisticated in art, music, or Literature",44,2
Akebono Tarō,Athlete,Is talkative,1,5
Akebono Tarō,Athlete,Tends to find fault with others,2,2
Akebono Tarō,Athlete,Does a thorough job,3,4
Akebono Tarō,Athlete,"Is depressed, blue",4,2
Akebono Tarō,Athlete,"Is original, comes up with new ideas",5,3
Akebono Tarō,Athlete,Is reserved,6,2
Akebono Tarō,Athlete,Is helpful and unselfish with others,7,2
Akebono Tarō,Athlete,Can be somewhat careless,8,2
Akebono Tarō,Athlete,"Is relaxed, handles stress well",9,5
Akebono Tarō,Athlete,Is curious about many different things,10,2
Akebono Tarō,Athlete,Is full of energy,11,3
Akebono Tarō,Athlete,Starts quarrels with others,12,3
Akebono Tarō,Athlete,Is a reliable worker,13,5
Akebono Tarō,Athlete,Can be tense,14,2
Akebono Tarō,Athlete,"Is ingenious, a deep thinker",15,5
Akebono Tarō,Athlete,Generates a lot of enthusiasm,16,3
Akebono Tarō,Athlete,Has a forgiving nature,17,3
Akebono Tarō,Athlete,Tends to be disorganized,18,2
Akebono Tarō,Athlete,Worries a lot,19,4
Akebono Tarō,Athlete,Has an active imagination,20,4
Akebono Tarō,Athlete,Tends to be quiet,21,5
Akebono Tarō,Athlete,Is generally trusting,22,5
Akebono Tarō,Athlete,Tends to be lazy,23,5
Akebono Tarō,Athlete,"Is emotionally stable, not easily upset",24,4
Akebono Tarō,Athlete,Is inventive,25,4
Akebono Tarō,Athlete,Has an assertive personality,26,3
Akebono Tarō,Athlete,Can be cold and aloof,27,1
Akebono Tarō,Athlete,Perseveres until the task is finished,28,5
Akebono Tarō,Athlete,Can be moody,29,5
Akebono Tarō,Athlete,"Values artistic, aesthetic experiences",30,2
Akebono Tarō,Athlete,"Is sometimes shy, inhibited",31,2
Akebono Tarō,Athlete,Is considerate and kind to almost everyone,32,4
Akebono Tarō,Athlete,Does things efficiently,33,2
Akebono Tarō,Athlete,Remains calm in tense situations,34,1
Akebono Tarō,Athlete,Prefers work that is routine,35,5
Akebono Tarō,Athlete,"Is outgoing, sociable",36,3
Akebono Tarō,Athlete,Is sometimes rude to others,37,3
Akebono Tarō,Athlete,Makes plans and follows through with them,38,5
Akebono Tarō,Athlete,Gets nervous easily,39,3
Akebono Tarō,Athlete,"Likes to reflect, play with ideas",40,5
Akebono Tarō,Athlete,Has few artistic interests,41,3
Akebono Tarō,Athlete,Likes to cooperate with others,42,3
Akebono Tarō,Athlete,Is easily distracted,43,5
Akebono Tarō,Athlete,"Is sophisticated in art, music, or Literature",44,3
Daniel Scioli,Athlete,Is talkative,1,4
Daniel Scioli,Athlete,Tends to find fault with others,2,4
Daniel Scioli,Athlete,Does a thorough job,3,1
Daniel Scioli,Athlete,"Is depressed, blue",4,3
Daniel Scioli,Athlete,"Is original, comes up with new ideas",5,5
Daniel Scioli,Athlete,Is reserved,6,4
Daniel Scioli,Athlete,Is helpful and unselfish with others,7,3
Daniel Scioli,Athlete,Can be somewhat careless,8,1
Daniel Scioli,Athlete,"Is relaxed, handles stress well",9,3
Daniel Scioli,Athlete,Is curious about many different things,10,3
Daniel Scioli,Athlete,Is full of energy,11,1
Daniel Scioli,Athlete,Starts quarrels with others,12,5
Daniel Scioli,Athlete,Is a reliable worker,13,3
Daniel Scioli,Athlete,Can be tense,14,2
Daniel Scioli,Athlete,"Is ingenious, a deep thinker",15,1
Daniel Scioli,Athlete,Generates a lot of enthusiasm,16,4
Daniel Scioli,Athlete,Has a forgiving nature,17,3
Daniel Scioli,Athlete,Tends to be disorganized,18,3
Daniel Scioli,Athlete,Worries a lot,19,1
Daniel Scioli,Athlete,Has an active imagination,20,3
Daniel Scioli,Athlete,Tends to be quiet,21,2
Daniel Scioli,Athlete,Is generally trusting,22,5
Daniel Scioli,Athlete,Tends to be lazy,23,1
Daniel Scioli,Athlete,"Is emotionally stable, not easily upset",24,4
Daniel Scioli,Athlete,Is inventive,25,5
Daniel Scioli,Athlete,Has an assertive personality,26,5
Daniel Scioli,Athlete,Can be cold and aloof,27,1
Daniel Scioli,Athlete,Perseveres until the task is finished,28,5
Daniel Scioli,Athlete,Can be moody,29,5
Daniel Scioli,Athlete,"Values artistic, aesthetic experiences",30,3
Daniel Scioli,Athlete,"Is sometimes shy, inhibited",31,1
Daniel Scioli,Athlete,Is considerate and kind to almost everyone,32,5
Daniel Scioli,Athlete,Does things efficiently,33,5
Daniel Scioli,Athlete,Remains calm in tense situations,34,2
Daniel Scioli,Athlete,Prefers work that is routine,35,1
Daniel Scioli,Athlete,"Is outgoing, sociable",36,5
Daniel Scioli,Athlete,Is sometimes rude to others,37,5
Daniel Scioli,Athlete,Makes plans and follows through with them,38,5
Daniel Scioli,Athlete,Gets nervous easily,39,4
Daniel Scioli,Athlete,"Likes to reflect, play with ideas",40,4
Daniel Scioli,Athlete,Has few artistic interests,41,3
Daniel Scioli,Athlete,Likes to cooperate with others,42,2
Daniel Scioli,Athlete,Is easily distracted,43,1
Daniel Scioli,Athlete,"Is sophisticated in art, music, or Literature",44,3
Katerina Tikhonova,Athlete,Is talkative,1,2
Katerina Tikhonova,Athlete,Tends to find fault with others,2,3
Katerina Tikhonova,Athlete,Does a thorough job,3,5
Katerina Tikhonova,Athlete,"Is depressed, blue",4,5
Katerina Tikhonova,Athlete,"Is original, comes up with new ideas",5,5
Katerina Tikhonova,Athlete,Is reserved,6,5
Katerina Tikhonova,Athlete,Is helpful and unselfish with others,7,4
Katerina Tikhonova,Athlete,Can be somewhat careless,8,2
Katerina Tikhonova,Athlete,"Is relaxed, handles stress well",9,4
Katerina Tikhonova,Athlete,Is curious about many different things,10,1
Katerina Tikhonova,Athlete,Is full of energy,11,3
Katerina Tikhonova,Athlete,Starts quarrels with others,12,3
Katerina Tikhonova,Athlete,Is a reliable worker,13,4
Katerina Tikhonova,Athlete,Can be tense,14,5
Katerina Tikhonova,Athlete,"Is ingenious, a deep thinker",15,3
Katerina Tikhonova,Athlete,Generates a lot of enthusiasm,16,3
Katerina Tikhonova,Athlete,Has a forgiving nature,17,5
Katerina Tikhonova,Athlete,Tends to be disorganized,18,3
Katerina Tikhonova,Athlete,Worries a lot,19,2
Katerina Tikhonova,Athlete,Has an active imagination,20,1
Katerina Tikhonova,Athlete,Tends to be quiet,21,5
Katerina Tikhonova,Athlete,Is generally trusting,22,5
Katerina Tikhonova,Athlete,Tends to be lazy,23,3
Katerina Tikhonova,Athlete,"Is emotionally stable, not easily upset",24,3
Katerina Tikhonova,Athlete,Is inventive,25,4
Katerina Tikhonova,Athlete,Has an assertive personality,26,3
Katerina Tikhonova,Athlete,Can be cold and aloof,27,2
Katerina Tikhonova,Athlete,Perseveres until the task is finished,28,3
Katerina Tikhonova,Athlete,Can be moody,29,3
Katerina Tikhonova,Athlete,"Values artistic, aesthetic experiences",30,5
Katerina Tikhonova,Athlete,"Is sometimes shy, inhibited",31,4
Katerina Tikhonova,Athlete,Is considerate and kind to almost everyone,32,3
Katerina Tikhonova,Athlete,Does things efficiently,33,4
Katerina Tikhonova,Athlete,Remains calm in tense situations,34,3
Katerina Tikhonova,Athlete,Prefers work that is routine,35,3
Katerina Tikhonova,Athlete,"Is outgoing, sociable",36,3
Katerina Tikhonova,Athlete,Is sometimes rude to others,37,3
Katerina Tikhonova,Athlete,Makes plans and follows through with them,38,5
Katerina Tikhonova,Athlete,Gets nervous easily,39,4
Katerina Tikhonova,Athlete,"Likes to reflect, play with ideas",40,5
Katerina Tikhonova,Athlete,Has few artistic interests,41,4
Katerina Tikhonova,Athlete,Likes to cooperate with others,42,4
Katerina Tikhonova,Athlete,Is easily distracted,43,3
Katerina Tikhonova,Athlete,"Is sophisticated in art, music, or Literature",44,2
Chuck Liddell,Athlete,Is talkative,1,1
Chuck Liddell,Athlete,Tends to find fault with others,2,2
Chuck Liddell,Athlete,Does a thorough job,3,1
Chuck Liddell,Athlete,"Is depressed, blue",4,1
Chuck Liddell,Athlete,"Is original, comes up with new ideas",5,1
Chuck Liddell,Athlete,Is reserved,6,4
Chuck Liddell,Athlete,Is helpful and unselfish with others,7,5
Chuck Liddell,Athlete,Can be somewhat careless,8,5
Chuck Liddell,Athlete,"Is relaxed, handles stress well",9,4
Chuck Liddell,Athlete,Is curious about many different things,10,4
Chuck Liddell,Athlete,Is full of energy,11,1
Chuck Liddell,Athlete,Starts quarrels with others,12,3
Chuck Liddell,Athlete,Is a reliable worker,13,3
Chuck Liddell,Athlete,Can be tense,14,3
Chuck Liddell,Athlete,"Is ingenious, a deep thinker",15,3
Chuck Liddell,Athlete,Generates a lot of enthusiasm,16,5
Chuck Liddell,Athlete,Has a forgiving nature,17,5
Chuck Liddell,Athlete,Tends to be disorganized,18,4
Chuck Liddell,Athlete,Worries a lot,19,3
Chuck Liddell,Athlete,Has an active imagination,20,4
Chuck Liddell,Athlete,Tends to be quiet,21,3
Chuck Liddell,Athlete,Is generally trusting,22,3
Chuck Liddell,Athlete,Tends to be lazy,23,3
Chuck Liddell,Athlete,"Is emotionally stable, not easily upset",24,2
Chuck Liddell,Athlete,Is inventive,25,1
Chuck Liddell,Athlete,Has an assertive personality,26,3
Chuck Liddell,Athlete,Can be cold and aloof,27,5
Chuck Liddell,Athlete,Perseveres until the task is finished,28,2
Chuck Liddell,Athlete,Can be moody,29,1
Chuck Liddell,Athlete,"Values artistic, aesthetic experiences",30,1
Chuck Liddell,Athlete,"Is sometimes shy, inhibited",31,5
Chuck Liddell,Athlete,Is considerate and kind to almost everyone,32,1
Chuck Liddell,Athlete,Does things efficiently,33,5
Chuck Liddell,Athlete,Remains calm in tense situations,34,2
Chuck Liddell,Athlete,Prefers work that is routine,35,1
Chuck Liddell,Athlete,"Is outgoing, sociable",36,4
Chuck Liddell,Athlete,Is sometimes rude to others,37,1
Chuck Liddell,Athlete,Makes plans and follows through with them,38,5
Chuck Liddell,Athlete,Gets nervous easily,39,4
Chuck Liddell,Athlete,"Likes to reflect, play with ideas",40,1
Chuck Liddell,Athlete,Has few artistic interests,41,5
Chuck Liddell,Athlete,Likes to cooperate with others,42,4
Chuck Liddell,Athlete,Is easily distracted,43,1
Chuck Liddell,Athlete,"Is sophisticated in art, music, or Literature",44,5
Ivan Hlinka,Athlete,Is talkative,1,4
Ivan Hlinka,Athlete,Tends to find fault with others,2,3
Ivan Hlinka,Athlete,Does a thorough job,3,4
Ivan Hlinka,Athlete,"Is depressed, blue",4,1
Ivan Hlinka,Athlete,"Is original, comes up with new ideas",5,3
Ivan Hlinka,Athlete,Is reserved,6,5
Ivan Hlinka,Athlete,Is helpful and unselfish with others,7,5
Ivan Hlinka,Athlete,Can be somewhat careless,8,4
Ivan Hlinka,Athlete,"Is relaxed, handles stress well",9,5
Ivan Hlinka,Athlete,Is curious about many different things,10,3
Ivan Hlinka,Athlete,Is full of energy,11,5
Ivan Hlinka,Athlete,Starts quarrels with others,12,3
Ivan Hlinka,Athlete,Is a reliable worker,13,5
Ivan Hlinka,Athlete,Can be tense,14,5
Ivan Hlinka,Athlete,"Is ingenious, a deep thinker",15,2
Ivan Hlinka,Athlete,Generates a lot of enthusiasm,16,2
Ivan Hlinka,Athlete,Has a forgiving nature,17,3
Ivan Hlinka,Athlete,Tends to be disorganized,18,1
Ivan Hlinka,Athlete,Worries a lot,19,1
Ivan Hlinka,Athlete,Has an active imagination,20,5
Ivan Hlinka,Athlete,Tends to be quiet,21,3
Ivan Hlinka,Athlete,Is generally trusting,22,4
Ivan Hlinka,Athlete,Tends to be lazy,23,5
Ivan Hlinka,Athlete,"Is emotionally stable, not easily upset",24,4
Ivan Hlinka,Athlete,Is inventive,25,3
Ivan Hlinka,Athlete,Has an assertive personality,26,4
Ivan Hlinka,Athlete,Can be cold and aloof,27,5
Ivan Hlinka,Athlete,Perseveres until the task is finished,28,1
Ivan Hlinka,Athlete,Can be moody,29,1
Ivan Hlinka,Athlete,"Values artistic, aesthetic experiences",30,5
Ivan Hlinka,Athlete,"Is sometimes shy, inhibited",31,5
Ivan Hlinka,Athlete,Is considerate and kind to almost everyone,32,5
Ivan Hlinka,Athlete,Does things efficiently,33,4
Ivan Hlinka,Athlete,Remains calm in tense situations,34,5
Ivan Hlinka,Athlete,Prefers work that is routine,35,3
Ivan Hlinka,Athlete,"Is outgoing, sociable",36,5
Ivan Hlinka,Athlete,Is sometimes rude to others,37,5
Ivan Hlinka,Athlete,Makes plans and follows through with them,38,3
Ivan Hlinka,Athlete,Gets nervous easily,39,5
Ivan Hlinka,Athlete,"Likes to reflect, play with ideas",40,2
Ivan Hlinka,Athlete,Has few artistic interests,41,3
Ivan Hlinka,Athlete,Likes to cooperate with others,42,1
Ivan Hlinka,Athlete,Is easily distracted,43,5
Ivan Hlinka,Athlete,"Is sophisticated in art, music, or Literature",44,4
Frank Shorter,Athlete,Is talkative,1,1
Frank Shorter,Athlete,Tends to find fault with others,2,3
Frank Shorter,Athlete,Does a thorough job,3,4
Frank Shorter,Athlete,"Is depressed, blue",4,5
Frank Shorter,Athlete,"Is original, comes up with new ideas",5,5
Frank Shorter,Athlete,Is reserved,6,2
Frank Shorter,Athlete,Is helpful and unselfish with others,7,3
Frank Shorter,Athlete,Can be somewhat careless,8,1
Frank Shorter,Athlete,"Is relaxed, handles stress well",9,3
Frank Shorter,Athlete,Is curious about many different things,10,2
Frank Shorter,Athlete,Is full of energy,11,4
Frank Shorter,Athlete,Starts quarrels with others,12,5
Frank Shorter,Athlete,Is a reliable worker,13,2
Frank Shorter,Athlete,Can be tense,14,5
Frank Shorter,Athlete,"Is ingenious, a deep thinker",15,3
Frank Shorter,Athlete,Generates a lot of enthusiasm,16,3
Frank Shorter,Athlete,Has a forgiving nature,17,3
Frank Shorter,Athlete,Tends to be disorganized,18,5
Frank Shorter,Athlete,Worries a lot,19,5
Frank Shorter,Athlete,Has an active imagination,20,4
Frank Shorter,Athlete,Tends to be quiet,21,3
Frank Shorter,Athlete,Is generally trusting,22,4
Frank Shorter,Athlete,Tends to be lazy,23,3
Frank Shorter,Athlete,"Is emotionally stable, not easily upset",24,2
Frank Shorter,Athlete,Is inventive,25,5
Frank Shorter,Athlete,Has an assertive personality,26,2
Frank Shorter,Athlete,Can be cold and aloof,27,5
Frank Shorter,Athlete,Perseveres until the task is finished,28,5
Frank Shorter,Athlete,Can be moody,29,1
Frank Shorter,Athlete,"Values artistic, aesthetic experiences",30,5
Frank Shorter,Athlete,"Is sometimes shy, inhibited",31,3
Frank Shorter,Athlete,Is considerate and kind to almost everyone,32,4
Frank Shorter,Athlete,Does things efficiently,33,4
Frank Shorter,Athlete,Remains calm in tense situations,34,5
Frank Shorter,Athlete,Prefers work that is routine,35,3
Frank Shorter,Athlete,"Is outgoing, sociable",36,4
Frank Shorter,Athlete,Is sometimes rude to others,37,1
Frank Shorter,Athlete,Makes plans and follows through with them,38,1
Frank Shorter,Athlete,Gets nervous easily,39,3
Frank Shorter,Athlete,"Likes to reflect, play with ideas",40,5
Frank Shorter,Athlete,Has few artistic interests,41,2
Frank Shorter,Athlete,Likes to cooperate with others,42,5
Frank Shorter,Athlete,Is easily distracted,43,5
Frank Shorter,Athlete,"Is sophisticated in art, music, or Literature",44,3
Matúš Kozáčik,Athlete,Is talkative,1,1
Matúš Kozáčik,Athlete,Tends to find fault with others,2,4
Matúš Kozáčik,Athlete,Does a thorough job,3,5
Matúš Kozáčik,Athlete,"Is depressed, blue",4,5
Matúš Kozáčik,Athlete,"Is original, comes up with new ideas",5,4
Matúš Kozáčik,Athlete,Is reserved,6,5
Matúš Kozáčik,Athlete,Is helpful and unselfish with others,7,5
Matúš Kozáčik,Athlete,Can be somewhat careless,8,1
Matúš Kozáčik,Athlete,"Is relaxed, handles stress well",9,2
Matúš Kozáčik,Athlete,Is curious about many different things,10,3
Matúš Kozáčik,Athlete,Is full of energy,11,4
